f_id,o_id
4373,297
4736,4235
5242,40
13996,4895
14787,198
16650,1545
2850,26
11314,5
14754,116
19270,7902
4030,752
15150,526
4432,569
7988,963
1870,1892
9329,29
7974,554
15802,40
18957,402
13852,0
13760,40
13326,363
6586,6145
12542,500
2834,187
17807,31
1002,89
17076,11
8906,24
9955,31
5426,422
8627,473
19290,3432
14070,127
6423,36
1942,2
8744,66
18476,122
8631,22
2683,57
10841,518
17026,3531
19018,1305
16662,222
8937,448
17132,0
7390,392
17028,859
15732,796
13114,17
13612,240
10376,3
12484,1801
12982,24
259,1174
3343,386
13697,22
2444,26
2799,4094
1488,219
9588,7
15526,57
10363,2134
6356,1360
4948,940
16042,43
12176,810
19391,164
7962,1654
4332,57
6330,67
8990,22
1745,22
13437,216
2168,32
12145,100
7434,546
18624,7798
7955,1148
8830,672
11709,19
5869,174
16802,8
6754,3445
6115,2470
13282,674
16670,19
5285,158
19228,101
8615,821
3866,0
5370,22
5868,889
12790,100
18658,0
3964,2779
2944,1892
9716,2931
5608,3398
7967,3
18964,654
3192,52
16594,5088
16308,4118
16996,371
9626,1018
6114,8
17662,776
8570,2
5332,61
9236,381
8978,29
17346,177
6532,125
5774,319
5479,15
11674,225
13254,0
16462,589
7652,13
1336,3203
7956,197
4676,351
1658,38
18974,696
13832,121
2441,205
9313,525
15650,8
5040,2
3328,362
6208,2474
19410,7925
5572,32
4841,58
1990,5572
9499,1
16048,10
6498,1727
3681,4165
12408,131
7286,2119
4000,2783
12263,4790
4028,1497
6778,50
12947,689
67,31
452,451
12776,133
5639,105
7724,2728
16209,5064
8282,538
3658,2416
8476,6383
5507,1107
388,5365
11967,20
14186,0
5906,619
7551,0
8463,1420
16048,3057
1940,127
5149,31
11099,2470
13973,31
1384,7
2222,238
3582,1490
8924,1990
11913,57
12294,260
13032,3
7778,422
844,385
16882,2051
17338,219
15198,340
18697,309
2443,92
13276,1430
16014,24
11072,4684
3886,129
6595,38
9727,6530
7872,222
11234,2533
18472,5211
18752,259
12198,101
15430,50
11453,50
16518,67
3592,605
16686,3573
18878,1229
6624,1120
10417,51
3950,4185
18852,196
19066,8
7928,963
5683,1
2286,72
16436,238
6142,614
15894,190
438,889
16736,3072
954,3956
3154,5708
12448,1775
12982,6991
13760,370
9236,384
16244,38
15476,72
5184,503
13856,28
13116,5
7846,553
11056,3
7177,214
15660,6
3864,57
3850,116
9491,1955
8396,3127
2736,530
11816,324
4761,324
10421,0
17612,13
16058,0
2974,3287
12536,101
10506,270
16505,1793
5510,470
1044,549
3081,19
11909,2818
4200,57
6214,51
16606,1
17300,890
12858,257
15716,19
3512,241
8364,1639
19662,370
11842,1162
9314,407
9146,261
2068,1200
3850,648
7850,395
14095,856
13752,988
10960,4675
1808,328
7753,604
13295,10
12580,749
895,1462
1870,58
18426,13
10340,916
16035,1048
1044,89
16424,309
6364,8
19125,31
11453,259
954,1190
6576,56
16260,62
14301,454
111,2317
14200,7176
6444,7
11277,934
19138,13
15639,0
18958,800
3112,17
4298,0
4796,263
784,1260
7995,183
9502,84
5156,4270
11804,8
19589,19
2636,1042
4122,229
9400,1486
10212,377
11419,42
18616,462
13730,450
230,558
17722,955
10179,1
468,5387
559,1
5085,1
4098,13
2836,70
644,769
7629,0
1829,458
448,890
17698,19
18919,0
12176,220
19402,7922
13643,218
11076,140
17798,5165
4711,5905
3476,5
16743,875
10312,2821
3690,73
7780,330
2242,9
6680,903
9504,84
834,1877
12637,74
5648,418
8660,158
17902,13
7867,554
1108,115
2057,100
16316,7493
3170,1136
16419,879
19383,36
13942,3703
18910,654
18894,19
13480,107
584,158
13928,4145
337,18
7234,135
17331,19
17114,385
11122,2
12174,6910
14368,14
14714,128
5856,18
10686,43
11797,41
13184,326
9172,390
19257,751
12902,26
16424,100
16122,1461
7964,68
12696,4808
6170,0
4465,0
11121,75
17240,198
6193,353
8786,147
16428,555
10272,73
11218,6730
18617,106
5465,496
8610,2857
9136,61
9470,8
14475,2390
2559,1745
14970,2
17610,18
13380,23
17734,3796
8108,3485
16443,31
8490,886
10612,1316
11573,6830
19462,82
696,82
19407,1433
17843,7716
12911,220
15942,1716
12743,190
4495,1629
11363,6
17150,5
11709,14
11792,782
13635,240
10050,1422
17738,257
7355,3
18836,3821
19228,2
2116,3
9120,350
9772,86
10150,1200
16296,100
6632,2861
13832,1538
490,3911
3192,25
9458,7
11405,72
5256,303
624,144
8300,436
4910,112
14753,2038
8489,3
6532,154
18816,1637
6746,74
11275,693
15584,3
8290,81
8074,2
14202,1935
16781,2498
9618,121
17428,3
8661,502
1658,3
6071,279
3780,1755
208,1697
7215,1417
5208,437
9352,36
2650,1
5678,30
7674,256
8660,289
11474,241
7888,86
917,31
12646,23
5741,4318
1576,48
14526,13
8959,28
2716,43
13480,214
11872,19
1737,67
8274,238
9096,4563
11573,3589
1538,7
3460,73
11122,953
18313,232
7628,518
18280,2057
16964,858
16050,3058
18787,2065
6,338
12858,27
3076,8
14299,454
2896,1372
16495,545
16919,131
10960,3193
18226,1004
4365,131
12226,4786
3376,4136
11120,23
11786,786
11913,28
12368,1
12816,6977
13409,4850
14646,4932
364,2640
14700,490
1494,32
14000,7
5547,496
16468,589
11158,1644
12448,24
13642,2028
6862,13
17994,114
12780,165
8383,219
5528,1315
16848,1659
391,3152
3265,541
13658,6
458,3
13464,371
3016,45
11614,0
4354,73
14814,640
7168,377
14860,0
3576,101
17456,220
15766,36
11706,618
16070,22
6140,614
960,1883
2685,8
18644,67
17589,449
19308,90
10310,490
9548,56
11954,135
6159,8
11405,253
13700,468
8266,6335
4962,4255
1491,199
8070,43
12743,1240
14540,313
2488,194
18894,169
19772,30
19666,761
4016,169
19407,3841
10806,7
7988,198
10880,133
6171,101
13396,8
13562,240
2565,28
3319,269
16856,75
7054,168
10106,178
11645,28
7637,1
17058,702
5406,168
17298,241
12244,640
4827,107
14140,14
19178,65
18590,979
19220,2258
5564,2456
8574,97
437,15
18802,365
15123,198
7558,1030
17426,4
17410,3713
15132,8
5776,763
19502,303
7262,144
15489,585
12160,3
10382,75
7220,684
14203,1332
2088,66
16420,8
16298,112
2786,1909
6606,1923
2876,26
5888,227
2528,136
12542,655
19652,5289
19670,7990
582,1052
10480,67
10888,42
4806,419
16426,879
8966,121
14429,151
15107,9
5788,507
6592,1027
5672,1747
1033,30
17898,3
11926,1237
2770,57
2860,187
17990,2502
19354,609
6936,26
18197,324
15430,66
4435,42
14119,8
3161,809
444,229
12528,80
19436,116
10061,56
3516,541
10678,187
1034,1190
5707,41
6965,2
6287,42
12818,71
13543,4862
9584,2517
7970,185
16688,3705
4448,30
4016,408
328,485
17389,319
12571,381
18838,3
9092,10
17232,390
3861,0
2300,125
906,1264
18653,0
3358,10
666,4
10888,3591
7524,21
11726,2498
2124,2
5060,19
1050,2682
7429,38
13481,1684
9485,303
8655,128
11983,42
7258,8
7862,772
16587,56
5142,416
526,3914
16220,382
596,3170
12502,655
14231,84
18960,225
9968,219
9343,301
7988,73
18999,0
6872,97
2816,2398
15228,231
9414,8
21,5308
18708,30
9944,3
16680,19
1348,3
452,3160
16251,382
10172,19
474,24
16788,601
12982,86
1864,225
5804,13
19770,3
15730,7418
2787,380
10742,1
3898,780
6536,953
4798,1
10956,207
14548,57
19080,546
10861,198
10605,392
7277,723
13707,309
2235,31
2528,3
19718,13
18264,255
13446,82
306,1698
13635,23
4841,1000
982,5449
3862,296
15886,0
15082,2170
17569,1116
1580,809
17970,0
1882,1
7753,104
7843,490
307,485
4270,26
14194,28
13412,33
4016,2162
15756,3
13738,7114
12688,381
17736,116
12642,1664
5168,1120
14128,2997
14138,3018
15105,0
8489,38
7876,0
2428,95
582,50
19166,0
6324,1
12486,84
2232,2381
10084,6581
586,128
2930,8
11475,449
13120,62
16116,206
5928,36
8202,907
18683,1845
6382,6105
7386,54
3462,192
3690,473
10264,4
2588,757
4881,1080
13253,911
16173,146
13465,559
8660,270
18054,14
7187,40
13746,0
19026,800
337,5363
14048,640
19662,2006
12020,1
14970,7300
17800,188
11872,8
13319,7037
13888,232
944,7
4884,27
2377,480
19168,32
10102,22
185,165
16010,19
8654,198
17822,764
6586,2859
9599,56
10458,139
18110,19
6194,40
2731,530
9147,67
16053,0
11972,209
17582,3047
10924,4670
14856,18
1159,1570
5546,144
11704,38
2831,757
5603,174
10691,1230
13855,1
10698,94
19376,5264
2306,4043
18964,295
16330,347
18874,1229
2242,644
4530,1
4848,12
4721,274
13407,543
9531,722
12906,972
866,225
8998,336
19120,3111
11632,196
4796,10
13814,721
5688,324
8338,7
12889,0
2736,0
16676,3404
6254,0
11062,362
14670,151
7144,100
11864,94
17741,225
8628,460
13590,7094
12418,257
10621,107
910,1569
2028,3
6917,8
5938,22
18150,865
7599,733
9733,0
16220,0
13210,7
11678,365
5160,313
11484,4
14668,1
11726,121
12150,1649
6348,528
14543,804
9119,350
12637,335
18867,948
18384,7
4560,76
1272,8
5249,22
19674,1371
13294,595
13262,2521
15834,2044
4617,476
12641,741
13780,362
11317,2218
1767,106
8982,61
18192,1369
2649,104
11962,13
438,5376
10530,560
4229,31
2840,871
10267,399
11046,183
14804,5
2662,689
3008,8
6073,163
6754,359
7877,553
15756,3745
19496,2412
2505,2
16991,495
17814,2574
12651,855
6915,850
10690,556
15520,100
9736,549
14803,180
10232,20
15704,112
5418,2825
4292,4096
10005,248
18184,600
18785,1590
18914,402
13274,157
14737,1536
13834,179
11078,32
14965,2
6427,1287
12900,247
18165,490
2489,321
3909,219
11737,841
13228,3573
13056,6998
380,1105
880,41
11776,1422
610,158
1108,385
8947,2232
4088,1
11570,42
4886,27
10192,93
2789,57
11996,527
13174,4839
5720,32
3690,127
14226,13
11176,4556
17342,163
13790,84
2724,1103
18572,7
12637,0
5160,5950
9573,3264
16080,3060
13220,1
4866,273
14070,1603
7258,53
11123,19
6788,2866
13072,8
8652,851
15750,53
5204,710
18818,7833
8262,150
736,3
2916,353
7391,128
14618,3029
16630,2
17612,122
17741,602
4913,500
5448,127
11426,0
11041,102
2445,30
5572,192
15527,3
16284,2290
9944,40
10844,540
4428,70
5154,32
13268,713
12262,6931
13563,1280
5608,3
787,361
14434,7231
3546,1472
9228,7
12910,409
2950,2751
16250,406
17050,384
11173,212
16639,1812
11350,1020
4332,136
8006,50
10656,640
12039,1562
13824,7128
3655,24
9416,29
11430,23
3496,7
15981,8
1536,5513
19418,164
430,1865
11234,36
7076,682
6255,941
8,13
1345,1718
13517,2
5705,1411
3516,329
6942,183
8410,9
3857,131
16250,74
6946,29
15878,840
15092,159
17642,13
943,31
2210,1
3680,5772
15094,549
5612,1777
6934,1089
7344,7
3716,4168
8210,2
14787,128
10880,4659
17173,860
4880,125
8756,9
11418,42
11593,0
6576,6143
2068,1560
4678,340
12640,456
8944,7
3395,2
258,307
6950,8
7909,133
4682,1002
13276,349
7600,733
10773,104
7125,30
1339,135
8427,32
6802,19
12736,970
776,827
17180,12
17920,3
799,1
2124,1589
6977,31
6592,59
11484,3620
15471,55
6891,1509
7590,75
10890,7
10632,363
13480,0
17417,15
7560,10
16573,85
17809,341
12696,151
4706,1405
1870,286
13380,392
16372,1204
3432,842
13214,328
16572,2
15730,2205
11705,84
2800,20
13870,3011
17118,13
546,1705
9008,255
13114,215
15520,206
11559,38
16544,3278
13190,96
9812,106
18802,112
11833,449
7982,501
18465,0
9028,1
5020,4
7592,183
12568,4806
5194,5958
13484,19
8191,22
12150,1287
8725,400
12868,1912
19172,24
756,772
5418,2
5834,4322
6701,22
17478,78
17448,13
18578,5019
13868,56
13776,96
910,14
3950,1494
566,1051
14280,959
19650,1
14371,31
9999,6566
12666,5
17970,144
13074,28
15966,13
11641,93
1914,270
205,1102
3681,77
14580,318
8515,1736
19102,946
19494,112
1957,131
7568,1030
8190,353
19402,40
5675,1411
7966,22
17424,609
582,66
7920,992
15333,58
4467,118
7140,2200
4875,431
3267,154
7486,507
2370,112
18444,2
3790,106
8583,1653
13224,13
16234,126
15452,215
15012,1252
2077,1579
15477,1540
9420,3537
8474,36
7937,734
10354,180
15636,13
8670,2700
8708,460
940,61
2848,73
17381,7649
907,3952
4873,781
14082,201
5325,2179
12568,3653
11614,1341
7200,140
9950,75
15427,190
1951,31
6492,774
1116,196
5752,1960
6577,0
18978,0
8810,27
18902,232
5374,1458
13407,1259
13141,2874
14232,7186
6588,2859
288,2324
16214,109
3480,806
18703,30
7242,76
4804,1083
17279,399
15107,51
4333,297
5546,32
3996,1625
3262,539
8660,4536
6619,216
19034,61
9708,1017
3368,10
2653,0
4616,52
12384,849
6192,22
1356,31
7624,403
13574,0
6194,764
16584,40
7688,604
16374,1
3388,324
8902,1159
14619,539
12515,54
13624,240
12434,80
8865,19
9312,484
13762,2
10075,1
16306,3
13321,1
17018,859
8418,4510
4658,100
14590,796
10968,717
17010,3507
16494,107
5928,227
18937,402
12967,557
11968,13
12277,61
17462,26
3690,24
13036,80
922,112
14134,7166
1724,261
17134,42
4486,424
18323,5203
5327,1
15117,2566
1018,584
11508,28
13780,38
7871,0
13704,1358
14597,10
10042,865
2658,530
72,1
17488,62
5428,1311
7248,183
812,197
12252,2
7156,764
432,2645
812,2344
9813,19
15641,3050
16991,3782
13126,1938
4809,526
7432,13
3390,61
11216,33
15527,30
4806,1197
5952,579
14036,164
19246,7895
15702,0
13741,0
8487,2197
8632,957
16207,1069
19067,686
9360,29
7343,31
393,28
1442,1
13609,662
4311,5859
15893,2046
15796,252
17483,177
9032,13
16019,28
17928,2
17734,2
9400,1100
223,220
5060,861
6622,814
9937,576
8943,31
11900,150
4679,94
7929,27
7476,4457
10415,178
18541,255
16368,7
10033,198
2476,59
7449,36
12910,62
4298,70
8659,785
19666,1937
11014,825
8490,29
15770,6
6746,4403
8262,2821
5494,3
8695,196
10997,0
15585,13
12016,232
11020,121
18968,716
17309,135
11803,59
19113,66
2587,946
4875,265
2716,726
18956,696
19562,3119
16462,545
9618,968
18348,3
1748,304
17232,43
19246,209
438,2647
10052,4612
12972,972
19421,53
14820,27
2731,0
17380,3386
12886,594
7748,1654
11184,47
2650,112
344,3883
110,618
10485,3573
17542,360
1094,128
3078,441
7438,161
10496,144
12408,23
17046,1414
3290,51
15178,1091
18323,18
432,165
15298,28
4766,9
16866,7562
3077,0
12868,321
369,335
17250,7
11544,3623
14596,200
19792,606
13262,121
18452,1
12078,632
9333,3
7005,151
4880,1946
3517,2415
17606,2607
13206,512
16110,8
6080,4347
14475,7242
9344,525
8583,807
12644,4814
17500,905
5603,2815
3820,843
18732,1591
6529,30
12146,116
7482,4431
14970,56
3958,217
10698,4
844,45
10968,2950
16482,545
14242,15
6212,2
18745,437
13572,3186
19484,1443
15365,537
326,485
12811,653
6144,0
4455,0
5578,139
5119,105
9724,42
337,1248
1137,33
7926,3474
16499,3673
1937,336
18999,696
6533,3
966,36
3624,3320
13654,183
18197,36
8978,124
5228,221
12736,190
2276,97
225,97
11137,57
9120,2233
6746,0
15796,7423
11404,985
19668,2667
17230,518
11646,28
5716,41
13980,1
1098,1
15849,63
10150,1722
9106,363
13832,24
15754,74
3976,1930
9790,8
4325,57
2701,541
2055,3232
7753,4481
2184,471
14946,703
16048,41
3590,0
1922,10
10383,193
7348,170
13266,70
14720,1182
16068,203
6046,442
7186,76
11088,36
2877,30
1234,5
7465,3
18880,1229
3437,198
17112,56
7640,23
2932,562
11641,853
13546,32
15544,86
8877,1
13836,27
2876,73
18294,144
7056,87
9716,0
3602,231
7448,3449
17856,38
11317,95
9702,119
7436,490
730,70
2624,1
14011,2976
1968,144
16903,576
8085,3483
17606,1
2950,4106
3516,8
16294,121
17396,5
12444,144
13156,7016
13666,737
3492,112
307,1698
452,1369
14709,266
12515,29
16438,43
17335,219
6657,0
8052,911
8434,212
2846,461
12190,4780
2742,226
255,485
7310,4443
8798,6419
18668,93
5774,41
16967,1149
7100,4435
11786,6857
15102,13
16098,154
7576,8
2482,5626
9424,33
1213,1
277,485
8416,1028
18734,3
9470,1060
12105,4775
18971,20
17674,7
2332,279
12358,1
3201,142
6846,136
19683,265
3044,2
444,600
15710,5004
16126,33
13780,3
490,138
11923,964
6144,711
14868,7292
18779,2065
8046,3
8578,7
10109,1062
13832,131
1681,371
15090,0
10728,66
16367,31
6534,6135
6173,1114
6507,36
12667,603
15882,68
10918,757
10960,1815
2624,976
17122,2
5672,2459
9005,31
9646,105
14287,48
11330,284
15436,0
3986,27
208,34
16487,5
858,100
10012,1421
11954,1237
10612,1200
8236,2
15809,3
2131,15
6372,6103
4181,2431
1590,7
2562,175
11326,50
716,40
17692,3506
12611,460
7892,118
10745,31
3016,342
7970,3476
14704,3259
7654,48
7294,27
4526,51
13108,2
592,2088
4618,1941
14877,919
18934,149
2998,23
15467,4
7203,1974
8978,162
11543,106
4910,4
17582,5150
17611,1221
14066,68
16066,896
1493,164
15570,7398
3885,30
15840,1
8984,606
12068,362
3317,541
6450,3430
11408,85
15196,340
8640,3
7990,149
3780,42
8052,470
17978,220
13267,7032
14094,961
1972,4028
4486,56
17542,141
10321,23
14554,7
9024,40
7482,1978
16053,7458
8470,37
11450,5
1534,63
6356,5
11130,2541
18152,101
7873,852
4023,1497
17820,5
6004,122
19103,43
9903,1
1676,37
10928,502
12104,105
6754,3
11412,40
5072,56
3042,7
4184,520
15843,173
15428,1349
17422,19
17805,441
190,1559
2468,2385
3189,541
12346,131
8176,1
17611,502
2776,22
2895,3278
12915,43
9343,2182
3412,163
15556,1200
19571,15
12090,632
8937,0
2555,2735
19588,5284
11352,869
4479,183
4086,193
17505,43
3860,780
5631,1511
3094,76
8207,42
644,23
960,324
17126,140
5204,302
9604,967
4307,92
12502,3544
3464,5740
5079,1046
4134,1247
620,37
14347,33
9776,399
9126,22
18336,1022
1526,1
1957,201
11617,3
9296,36
3083,8
189,3145
3874,1013
15654,1931
19095,209
13276,7030
15091,101
9434,190
15718,2
6120,796
11697,4
2649,541
10178,2525
7716,626
16672,19
5868,313
15000,66
11266,3610
11456,476
8103,3
5374,1
5012,180
11006,1890
13504,13
3512,2767
9531,1291
17247,2
8768,9
11393,94
19434,67
9471,449
11342,107
12512,54
16546,1213
4619,203
12551,1
18675,93
18351,3811
8544,88
5557,178
12910,1725
12896,27
2653,530
16238,83
8227,42
3738,5782
17815,151
8002,1706
4461,8
5254,13
3976,70
10757,2
12247,1703
16528,13
14893,1347
1742,24
15,1
15017,127
12634,13
3592,5
6120,15
3412,54
5618,6009
9355,31
16160,82
946,538
6499,3432
5665,101
11296,4721
19571,408
1764,214
17736,5159
19660,5291
17474,3087
378,27
5470,5999
16968,1580
15804,40
4842,4244
13859,1414
12568,1068
19402,449
7422,100
414,1865
8281,147
3334,458
8244,1
1564,867
13282,309
1174,1267
1730,23
7961,13
13706,435
19666,7985
2536,209
12636,634
17608,6
18520,1
14206,7181
3578,1141
738,220
4064,24
8566,47
11613,42
7990,51
15405,31
2779,93
11488,316
2124,174
8300,14
3874,136
16191,741
2732,2137
338,80
6882,1325
9291,404
9381,282
3998,57
1947,169
11849,166
19620,362
10093,23
13194,582
4561,65
12836,23
5506,259
4533,43
7988,165
17241,8
5667,196
2858,9
6798,29
11938,1767
18957,696
7170,4223
5860,1071
17388,56
15556,4409
9907,13
11112,28
15843,263
1830,1071
3189,947
9916,453
13688,468
11946,588
17458,7652
5329,31
19325,32
14220,36
14710,7
13860,3
660,8
4058,2791
17910,127
11786,100
13671,1711
5054,3
12294,43
6754,301
3962,198
2786,187
2876,57
11036,82
977,934
2062,1200
14186,2035
2714,63
4570,4223
4016,5813
17122,419
16979,22
2278,86
3064,39
2041,3231
18226,2
9536,4583
10042,66
5091,841
3059,492
13952,101
9887,190
8428,6351
3960,296
3796,150
10080,6580
2120,1737
14741,127
16568,4408
3316,51
5242,17
18687,450
13771,135
19217,73
3885,57
8664,144
11252,43
2988,133
7161,712
4856,170
1862,4014
2215,20
8684,66
2578,5645
14834,14
3476,1
1540,14
19476,1876
235,311
12200,3646
5134,602
8485,128
10854,13
11743,4596
14753,28
3328,8
14856,1071
15988,3
1696,371
7376,3
18696,1845
18922,149
8267,601
19412,7927
8940,448
11678,22
6464,67
19663,14
14368,2
19182,7889
15696,48
18980,402
9974,83
8526,3
12237,31
4010,3
16527,824
7228,203
14140,3019
446,125
5954,641
12786,38
220,1102
17795,19
7850,1786
12682,381
7490,765
18501,1316
1614,31
5102,2175
12132,105
9403,85
15452,1182
15952,190
4588,100
636,129
13983,7157
9974,543
17948,281
13089,31
13520,293
17752,1010
472,101
1494,5508
14826,56
6744,1088
13282,667
1029,30
7094,472
540,125
12306,5
11618,55
15056,2511
994,24
4041,5
2582,3263
17091,219
16964,107
12730,824
13064,56
7093,1
15585,80
7782,31
9762,75
5180,227
16272,0
13559,0
12271,2983
1281,1063
5777,119
17164,1039
5170,24
6248,203
5209,710
8267,150
6690,6154
17818,712
3126,50
13943,47
18182,144
1772,4003
4532,5869
11574,278
10398,3
1842,73
16300,107
334,20
7100,679
2237,147
3783,5799
12184,356
5170,604
3742,133
14278,13
7689,24
16594,618
4462,42
4022,5816
7202,1417
5188,8
12848,868
3062,2316
9242,381
11130,2397
14364,43
19504,1693
17564,3
18265,186
11795,616
1888,51
12826,662
11790,685
661,361
15550,37
1408,2
8468,3
18351,2
6421,2
9344,978
252,335
17705,286
12797,571
14019,856
2896,5670
11913,0
19661,1
2358,279
14852,507
11288,1422
15961,13
7776,2128
8836,6424
13564,218
13714,737
10943,2470
6387,179
5565,8
4887,1020
11564,1370
19593,3
7074,33
3910,2391
7431,31
11614,4
1375,1
1412,29
7412,470
18302,3
8456,22
17824,3340
307,335
4784,1365
4600,66
17359,1170
814,130
17780,344
9059,65
11433,2012
4606,203
12131,489
9031,31
14570,477
19729,15
11204,29
17670,5156
14722,1830
5479,155
16587,131
13291,0
8725,4009
16428,1157
9452,190
6592,2207
16054,203
4016,173
5688,927
9975,50
8668,293
19668,91
9470,1966
19624,1
6345,4374
15703,8
18405,303
9338,36
14315,4910
10055,11
12222,2980
16303,5069
18370,9
3452,285
8352,4505
6620,407
18010,32
19695,8003
7860,43
139,2068
10904,301
16066,1838
17426,0
4536,51
11041,3596
5407,659
6498,4382
16649,1437
7384,2
11647,2969
650,158
17610,2539
10898,473
18902,22
16966,107
12184,2256
13744,40
2809,109
6576,1782
10715,6663
11854,387
10637,20
2624,86
4806,423
4679,943
1721,147
18544,2056
4190,136
7170,86
12887,154
15178,154
16008,7
10377,6617
16160,194
5776,1318
10605,6638
3492,429
16360,905
17220,23
5056,4
11412,1018
12147,1267
11792,616
6382,1
15112,1277
8627,43
3463,2
14620,7256
6750,1088
1344,5497
15722,19
11220,3197
6946,365
16065,1543
19663,497
3462,73
14783,38
5134,639
11276,14
