a_id,o_id
38,360
98,479
0,4371
1668,240
17,163
40,92
69,5014
2052,6919
74,167
339,57
35,2044
2,59
1662,1894
344,3240
163,116
147,1883
419,222
112,604
188,897
45,8
391,28
191,4774
319,462
258,7934
72,9
381,1
37,885
5,1595
7,93
16,560
0,469
161,198
20,15
495,495
285,125
571,7608
91,178
114,241
90,5439
243,495
147,4685
6,3312
5,255
611,1260
155,526
15,3650
4,7845
194,40
1176,100
143,97
341,152
115,3251
592,42
541,255
66,129
156,3
75,85
16,4722
160,437
1142,1644
183,1515
14,387
279,37
9,513
64,1620
198,63
41,240
50,126
13,74
107,0
1385,2801
94,4909
7,1961
162,614
455,1071
491,2082
64,2064
2053,28
2,910
124,555
243,7532
1,127
10,231
67,2590
42,532
15,3859
9,1689
30,13
927,769
256,218
23,1244
244,1252
1000,206
97,4886
1964,6446
2195,7664
54,433
80,2536
56,2618
8,329
123,158
1822,219
5,100
473,108
227,5160
369,131
23,1664
597,363
141,2057
18,0
4,51
29,384
78,3599
24,1280
3,1553
227,283
211,2046
1096,1636
801,600
490,587
17,73
400,351
1216,633
312,635
5,568
11,5967
1036,3927
738,100
18,2145
23,68
4,6855
620,0
341,1633
2,193
117,10
329,58
1802,901
52,2046
1,264
49,4
718,6154
139,1827
2,773
348,135
438,1
78,40
4,1995
304,37
34,146
2,1384
20,993
43,448
162,4983
836,3
1922,2
137,2943
24,19
136,3221
215,55
1301,40
185,0
62,1458
143,187
0,187
25,536
599,2
80,248
150,6039
10,2059
308,24
4,2245
38,129
167,359
8,500
63,342
104,2097
127,1887
773,67
203,2951
640,3104
74,716
7,7871
2,1552
41,46
4,166
1713,7551
1383,2367
24,870
5,941
2,5409
526,321
17,1571
683,3186
5,1026
97,225
150,85
16,9
150,2544
2,84
138,1588
871,10
818,146
13,372
1212,70
352,0
22,386
1809,28
1016,231
149,2345
220,15
1,133
10,349
780,169
139,51
58,65
42,970
256,100
115,1
152,53
50,684
2,1279
20,116
869,7128
115,5367
748,1194
264,653
63,7
401,6076
33,80
70,1313
109,325
238,27
8,2142
5,154
26,907
90,18
0,822
71,1461
192,6351
36,3720
241,5291
214,115
1397,1194
48,1197
66,186
100,2474
716,32
515,1175
22,657
8,127
130,526
116,1883
5,350
7,1408
411,27
30,803
279,0
203,1990
2,359
94,1
80,703
437,2656
10,3570
1012,2279
87,3821
13,3786
100,1281
26,3
510,51
224,136
26,1766
42,2640
899,331
89,835
36,350
45,152
78,4792
1,18
90,5227
1596,38
669,500
7,237
194,916
203,590
886,2621
2203,2
131,1169
548,550
571,1679
6,446
10,2273
52,264
621,6953
1,1758
333,289
5,15
104,198
263,715
14,247
113,8
32,18
341,8
73,1502
4,88
79,6577
359,660
174,3388
61,10
1099,2102
160,293
7,2704
117,4011
259,59
26,466
118,116
7,1141
9,3060
0,1485
89,6106
391,5143
2,250
242,3287
115,671
57,3453
4,412
11,616
105,1161
36,13
22,104
29,1348
121,163
7,3156
86,1891
453,164
19,934
130,201
37,2193
12,229
224,3
438,58
4,2000
1037,454
304,1701
135,399
45,269
172,1
1576,23
1352,3627
38,734
215,6537
3,809
333,18
727,198
141,907
5,1840
962,501
1664,3185
53,36
425,2193
440,6
6,309
13,711
15,9
190,33
213,384
33,1914
1333,166
14,66
10,6558
6,6337
145,130
71,4
17,4887
80,601
175,2510
283,28
50,257
1827,2757
5,5795
75,862
0,4397
1366,240
2,4855
43,3765
3,26
5,584
611,862
262,3308
81,2852
207,56
154,180
117,186
419,8
59,241
43,1684
68,353
324,139
234,9
10,422
102,0
24,2210
21,38
7,23
0,495
43,336
6,100
1,1892
225,3551
510,737
5,165
417,4620
7,987
618,742
0,811
551,158
152,662
9,51
64,1442
48,615
32,380
1219,1
9,7523
80,136
19,5211
37,4398
0,5137
15,146
54,1724
38,17
8,68
506,1
7,2618
199,38
692,165
1213,453
288,402
2,384
1565,1
516,26
563,7212
28,7585
1,3335
5,5672
13,0
202,75
24,1083
504,879
70,66
236,350
163,5029
14,517
27,4469
127,900
44,440
173,220
17,3096
655,3176
69,27
308,1024
6,919
45,179
1173,3057
123,1027
186,2351
1,53
1542,4390
206,126
86,528
272,2324
1,5503
159,477
32,1184
0,122
256,20
1010,303
35,3080
32,3659
108,862
380,27
161,169
4,545
52,309
218,93
1193,8003
167,36
354,557
123,232
38,6255
19,21
211,6236
5,42
956,4105
1870,141
180,0
2164,423
30,2898
1313,3480
2,1747
472,6674
102,4989
4,101
22,1530
11,1155
36,598
247,5825
1,1213
95,218
7,1040
1480,5680
0,1506
58,972
23,30
73,154
44,4021
3,1943
1795,286
414,1707
116,399
153,131
10,540
134,1358
469,1241
289,579
261,685
159,2
24,5975
1743,402
532,1348
1130,2051
131,613
1113,523
48,133
290,222
1657,70
96,145
172,30
580,163
566,1994
54,30
15,2517
289,911
715,1089
1756,5281
21,304
46,989
50,6668
664,28
161,38
13,1085
110,3
271,2757
25,1411
824,5002
1086,4225
81,5404
23,7162
86,107
109,74
56,42
19,158
0,2262
42,5
32,1767
85,18
24,4778
288,252
29,2246
401,51
36,1318
165,59
511,953
1878,1
61,122
45,533
70,1000
68,2349
194,1043
288,696
2,106
1397,995
477,140
198,1466
194,4358
31,154
54,809
9,4971
191,4727
8,1233
116,18
462,2
47,1168
102,101
72,216
630,3451
21,1
23,599
7,50
531,2680
0,260
632,2443
233,2752
13,2030
200,203
1,2226
45,413
587,882
1841,5
77,12
190,373
12,697
484,5818
0,2533
63,5586
364,1403
18,1785
41,1832
9,22
217,2183
705,702
781,705
29,380
670,364
34,1350
52,3
10,1563
1262,117
197,1947
1,928
201,1164
65,57
475,3242
1,4330
29,2395
108,8
18,800
23,2821
15,6296
13,27
1198,558
294,524
84,80
7,3477
6,3019
40,22
21,1341
191,2777
127,995
11,5167
44,469
115,1343
106,170
124,1079
42,2950
23,2761
1457,259
1648,26
10,3196
239,507
1373,0
1,40
196,5014
333,211
116,229
125,81
141,716
21,406
71,2747
10,7654
23,744
120,335
32,1157
229,7319
101,41
373,1812
470,886
245,4481
59,557
22,1939
1086,4223
181,114
22,3134
1149,125
425,7297
770,5084
17,606
5,53
41,6757
25,6248
279,1286
998,2510
846,542
62,9
355,1
32,492
226,2242
41,370
22,1503
569,1616
8,212
317,54
236,42
921,764
26,408
118,2
155,52
814,1861
249,3621
37,56
44,772
316,97
16,365
87,1010
553,26
41,206
66,651
50,4
112,341
22,166
278,28
248,373
174,93
605,327
93,19
40,385
23,953
339,380
1307,749
48,154
0,6153
253,79
10,5091
1,2520
1385,686
121,549
1216,336
3,723
354,857
836,1717
7,2487
122,6037
21,283
1079,84
16,757
180,2263
1247,871
55,1169
290,383
80,87
43,93
336,225
29,2
211,3299
449,262
22,3509
379,50
19,133
275,239
97,1097
321,125
164,541
18,70
809,849
246,32
601,215
446,2458
2,6310
24,1402
571,6596
17,23
326,27
1,650
21,1427
79,881
5,638
422,1689
32,547
712,1157
1194,265
2,135
41,955
152,1576
901,1733
861,3336
207,66
1,3084
59,203
248,0
31,161
951,496
153,51
568,1486
35,51
224,1000
49,2031
46,657
18,1230
10,5363
334,140
2020,6712
200,208
20,923
580,51
128,12
3,860
10,32
727,173
1642,196
261,241
2,2728
999,1069
2146,7408
198,743
18,377
237,131
350,930
1,3857
11,1984
13,562
1048,161
398,84
15,164
3,1304
446,352
1362,7032
395,1186
6,3488
19,270
146,100
95,27
351,173
5,303
26,574
9,693
94,80
41,100
64,131
866,8
35,5290
340,423
2066,2231
946,3
909,141
268,27
37,466
5,1112
46,96
429,40
32,702
2,26
64,335
27,629
500,67
239,486
59,68
1,2662
31,42
88,6408
61,1075
865,2256
10,275
17,1077
72,40
7,66
247,1625
1268,53
1201,84
1738,309
48,384
1558,8
313,28
1,2082
1461,4059
488,86
123,1689
197,7538
91,147
329,982
63,89
33,30
112,8013
26,961
18,4002
392,2527
76,43
332,445
249,1641
32,449
973,2904
1641,2
91,2290
437,2530
479,79
736,4524
270,3462
11,1149
89,1
38,122
2070,2176
24,1684
55,4133
84,268
326,321
169,10
103,4772
895,853
678,133
37,3
5,2825
150,1890
175,149
2,301
168,93
41,209
419,3507
105,1242
128,1039
70,247
515,6
93,14
335,241
2,5242
12,52
1236,43
150,174
23,916
120,3
83,249
106,58
438,149
115,776
25,48
281,222
5,4103
285,1802
509,0
1,2547
68,1
326,713
1,88
687,2460
119,5626
351,1539
475,2370
81,27
157,198
826,6587
113,650
1715,1659
559,3015
110,73
4,734
29,61
486,3080
234,749
56,116
19,104
5,69
4,7951
14,173
11,2464
44,1104
155,7688
2057,6931
360,3333
200,898
4,18
193,207
601,250
50,336
472,2
52,774
1110,53
47,13
31,648
1389,2
17,42
363,168
26,264
282,190
752,88
34,5575
60,127
23,101
618,1585
302,36
855,1416
537,557
2,160
4,1622
103,8
608,726
22,22
950,4442
338,155
100,1102
176,3510
1074,4614
183,1
3,423
8,1051
116,36
105,2073
1658,96
21,215
25,189
85,885
546,489
11,126
63,3173
290,43
209,57
248,1697
132,7893
174,3721
43,2954
0,4052
211,1200
10,13
870,257
289,82
169,740
21,651
0,154
781,5741
87,271
207,890
27,480
66,6
73,7522
25,4019
239,1365
481,517
8,403
535,3269
100,7209
284,151
233,1321
14,56
0,710
2046,6879
710,400
32,215
449,2453
364,84
1,3568
80,547
64,184
677,186
529,115
112,6719
97,2
747,72
884,4543
16,104
2,55
27,616
177,59
10,3234
1059,3237
128,1301
45,4
31,49
10,380
1421,1856
42,941
44,83
233,30
987,165
316,1075
78,150
9,397
1865,0
27,1236
276,253
170,1944
797,301
45,456
232,209
5,7126
4,3051
149,3854
236,1461
30,7692
137,418
393,8
114,2704
238,58
69,1252
664,316
141,3984
636,72
18,137
827,3913
133,232
27,381
229,2859
11,7040
8,30
650,5024
11,4397
65,460
28,240
434,187
74,402
226,57
300,720
284,1741
9,517
43,6386
387,7504
18,845
25,1567
758,27
267,3702
685,5116
292,3
594,639
203,4781
561,1842
19,826
118,644
33,774
81,626
7,270
563,1426
1372,720
341,1820
55,2
73,2250
23,1300
118,4126
788,752
40,2476
232,384
1,115
109,1266
1065,4434
1341,7942
1767,1856
1144,1020
157,225
69,1557
304,2127
0,36
42,2167
367,2564
55,710
60,1004
81,1691
9,314
90,2459
11,356
161,87
2135,2588
403,14
4,763
43,23
6,409
29,88
520,3609
3,1113
1172,1
35,7496
833,359
7,662
113,41
812,1243
1508,8
99,490
62,226
514,845
0,7627
5,3258
71,112
0,5974
269,141
179,51
6,1088
146,2436
61,43
1774,1
52,1414
183,632
222,6
118,87
134,968
178,88
35,545
3,2411
383,17
37,147
83,301
127,6944
2,221
75,2277
410,182
50,241
13,507
1,2727
1117,454
70,263
1,268
10,466
2030,1094
139,186
432,384
367,304
21,178
261,739
7,387
210,13
0,371
2,769
689,121
16,1337
290,4
2,1380
189,2598
9,7003
306,1070
1,1992
3,774
243,141
37,2806
24,23
10,22
86,725
215,51
1149,6889
1220,36
263,473
376,665
30,508
180,265
1102,0
551,778
351,2164
46,1462
11,3601
18,303
68,597
271,144
1,1460
35,5720
264,66
1149,861
697,492
146,26
455,36
127,1883
386,557
21,810
5,469
321,0
201,634
0,763
18,2316
175,74
1722,3785
1959,6416
2,492
350,36
43,588
1422,118
269,2
592,1919
17,6493
22,858
1751,1847
225,2283
19,660
40,101
667,0
70,2461
5,1038
298,1048
376,428
32,648
16,13
71,553
26,3570
2,80
342,4941
1240,28
1313,1985
1,153
395,385
72,18
221,2235
7,116
941,502
11,206
128,2934
6,71
488,0
74,3681
2,4517
86,864
3,3436
496,1406
208,30
500,2602
143,8
113,919
756,591
523,422
191,316
251,1
211,2982
31,7795
4,977
2131,27
1,1281
0,3051
134,886
65,487
231,438
62,2169
729,8
74,383
58,856
597,1
5,3476
224,2283
274,764
64,40
16,2215
670,870
50,87
63,3814
52,569
7,4730
22,209
188,201
24,1050
278,79
8,1498
704,23
26,15
5,798
9,2575
339,173
415,0
25,126
249,1348
235,1897
163,200
91,1937
135,22
1,22
125,23
56,514
40,1159
58,208
30,26
90,801
518,1571
560,1
4,1197
373,1994
53,6448
216,1035
313,119
4,512
269,1700
102,2943
218,60
4,2171
67,2149
80,4972
185,286
5,11
1040,680
169,2142
242,360
30,2893
32,22
4,68
11,1184
1117,1368
89,84
98,154
24,1321
8,238
222,43
26,478
10,1019
9,3064
6,4911
330,72
37,6675
2,246
297,402
140,72
329,1
75,613
22,108
6,673
330,5433
345,1051
33,1129
54,701
1,295
80,3828
90,6022
49,19
990,1844
180,7583
0,1805
39,1508
7,414
106,87
1271,5926
502,5674
0,360
11,40
1724,28
675,1
174,2232
282,4226
456,201
186,62
1606,88
45,265
7,3604
38,722
536,360
24,60
10,115
15,2090
107,1085
40,1522
33,3935
72,1955
0,212
1072,72
443,1100
14,2145
85,511
29,2915
1501,3346
601,593
317,1960
151,597
53,3754
100,163
545,42
393,261
123,2
160,8
1283,772
388,8
14,70
53,484
330,827
514,765
654,1706
71,0
197,5233
41,53
22,1296
562,721
13,135
1125,7258
2,6252
61,155
3,30
169,298
113,2392
231,220
1459,5611
1706,403
16,34
2,77
177,241
211,3861
179,543
22,507
230,1802
68,365
28,2516
220,32
372,155
524,40
110,6123
10,418
102,4
490,1662
21,34
44,133
7,19
151,5036
211,5940
113,1454
11,165
470,794
2,1300
472,7247
20,93
218,1663
6,88
77,45
137,360
12,856
93,1143
208,51
60,1100
85,2799
164,774
170,2
668,261
1,1316
1557,294
123,415
160,387
1346,4699
231,2024
17,270
492,40
204,2696
0,2816
95,93
65,26
53,617
37,84
574,133
78,980
62,505
9,755
899,150
45,1286
325,2510
165,833
400,94
27,5868
26,40
290,4557
2,5293
33,860
18,2912
9,1167
2,960
103,232
20,684
1,9
6,2550
547,2
125,114
89,4844
7,132
30,63
159,473
270,590
0,126
101,74
138,196
17,7378
294,338
167,32
1027,1044
33,196
17,575
56,163
42,410
5,22
611,1863
298,32
21,619
946,756
106,1797
113,103
830,66
54,4624
122,799
27,1703
32,11
1694,82
4,97
80,263
43,653
193,56
105,852
1603,165
5,746
49,554
5,2895
115,1069
145,360
2,275
168,23
4,421
140,165
22,65
19,2548
3,1947
2209,2
488,643
130,254
79,1
8,3013
279,560
452,4
96,1802
689,55
82,1845
94,1100
6,774
278,635
7,2452
42,717
50,4325
1552,72
173,1553
157,140
892,1595
362,602
150,1087
403,1992
48,709
162,4365
1,1602
483,0
47,899
33,1873
395,1878
56,46
42,1
425,159
298,151
118,316
49,795
140,7374
73,2869
26,4036
319,4116
22,1397
27,157
48,1452
43,518
679,429
458,51
1,1038
6,1525
61,118
5,7983
3,37
1093,597
120,780
2,102
48,2024
32,3565
11,764
103,82
253,929
75,757
379,1115
515,205
84,1312
992,29
1070,8
701,635
2,2119
11,2847
16,899
1450,1202
1590,1158
54,2818
59,660
16,3273
45,409
569,2067
672,1768
2,4603
983,36
128,7798
241,2003
623,13
412,4951
632,432
337,884
104,9
9,1661
157,1
436,72
215,3140
657,678
180,1849
971,6174
156,3691
156,206
15,133
716,22
165,360
8,429
190,949
10,1543
17,289
93,1750
678,41
148,1068
39,609
5,3162
364,158
4,351
1740,2
2,6172
158,1984
1952,18
93,154
3,174
135,7860
540,351
139,478
120,1532
97,72
187,458
332,1201
147,2659
358,2381
83,13
46,387
23,800
219,605
203,1136
129,373
1487,246
85,1148
34,458
73,432
6,940
84,528
587,1447
1,44
61,1108
134,1588
173,2258
23,740
7,163
144,3563
67,460
0,403
26,3011
1090,1472
138,33
57,471
366,75
18,6382
41,2327
308,192
1,1768
986,2867
416,161
8,2103
76,74
67,1381
355,5
2233,721
10,4336
1891,4319
37,4538
0,5253
38,101
3,1506
8,216
108,3585
1,817
73,4479
1294,131
88,85
8,3566
60,139
2,3753
1060,3248
16,353
325,249
32,940
553,30
27,867
359,14
638,2262
31,824
130,27
8,1423
691,7093
5,841
1194,3848
928,1248
160,3162
12,219
67,765
138,272
32,3315
45,2906
2,1495
68,96
10,2562
234,264
77,238
8,971
5,7346
31,4049
5,2018
134,14
233,833
16,745
280,4006
85,453
0,6729
5,4668
532,4
312,5266
82,1017
115,5147
4,2064
6,1986
1571,902
63,483
6,3113
5,422
380,4893
300,1894
104,383
30,523
0,554
880,3224
394,894
18,66
527,199
18,6697
1012,2511
1,1057
98,103
1,654
310,1968
5,634
158,2736
8,3097
37,169
79,2262
60,30
67,810
1095,38
90,1481
4,1589
25,290
654,395
50,183
417,664
114,1070
633,38
616,2664
220,122
49,70
0,2002
79,1546
581,992
860,57
37,1026
55,473
371,28
25,158
48,9
6,150
234,511
49,2149
1140,23
128,0
896,150
8,630
1513,1943
176,316
289,115
66,7512
42,349
134,133
157,60
9,253
742,633
968,518
915,1
170,72
27,449
105,533
1138,133
10,1632
56,414
37,3685
240,26
97,615
60,365
332,1738
263,1352
1316,1148
2,466
882,3467
356,806
363,2
17,128
40,63
74,2351
58,3240
335,104
249,2243
1056,794
1561,819
90,1372
69,77
2,22
123,4523
181,3435
244,37
16,2610
343,659
126,1
1297,2981
1034,3152
1026,5333
619,384
31,22
107,692
1,199
220,461
6,2092
58,2796
206,8
564,6331
83,2067
5,1560
44,50
7,190
46,544
275,6186
0,392
5,4434
20,42
6,13
536,8
8,737
258,7937
197,1235
1407,908
43,3521
1287,316
298,86
30,673
143,66
259,2477
76,39
62,22
597,387
53,6821
530,316
13,1342
184,128
176,4141
645,29
170,447
87,3018
142,57
54,1861
8,61
554,232
169,14
478,0
5,656
38,7296
30,893
1367,2178
83,321
16,262
913,8
163,1837
427,7135
2078,8
373,8
11,573
50,29
121,3771
20,1477
511,190
80,1240
225,1
1504,3266
105,3643
9,5032
130,52
116,349
79,75
103,5220
1428,1298
344,544
439,2951
591,4853
16,194
201,6067
11,1017
474,3009
59,981
227,1035
18,6586
15,518
1,92
1045,1882
17,1190
257,1623
826,32
270,483
0,3
890,846
214,140
2,1076
13,660
100,2399
218,242
531,7679
204,1
369,7243
26,848
51,319
583,1472
296,2178
16,1589
4,30
50,332
1064,1046
445,5600
591,1259
61,76
522,558
243,921
17,46
326,48
0,2592
577,22
5,517
501,54
268,505
14,749
37,180
120,726
272,11
1321,0
10,5764
117,247
525,48
103,4
359,158
36,67
573,292
22,42
225,158
98,644
317,614
68,316
47,3661
226,5564
7,3226
1,365
183,29
254,1783
771,769
153,90
192,496
102,87
35,26
53,1229
150,313
2,736
78,15
101,150
557,163
76,7955
192,2513
513,5
4,2924
8,603
380,3705
229,131
234,3282
7,932
104,51
275,1856
588,477
0,158
64,1045
431,665
4,845
2236,5262
66,2
1,1429
969,5883
143,3682
621,453
469,40
149,5598
19,249
169,164
132,56
563,500
21,3552
839,48
4,129
27,32
202,6
6,1438
84,38
1,574
3,88
5,906
26,155
851,1616
36,3512
2,51
0,6604
419,198
531,5632
45,0
213,1338
153,423
266,206
139,84
669,2039
72,49
533,140
143,1488
79,1722
237,3841
9,1812
233,2
270,697
0,429
41,1419
419,2281
20,23
4,636
59,763
43,158
6,38
230,1308
2165,421
8,710
100,84
709,1474
15,2289
33,117
977,3430
21,540
5,231
171,131
143,105
55,781
1127,617
67,1711
46,1372
301,2745
603,6617
131,446
43,858
156,27
22,692
106,4446
69,5738
8,2
211,1661
56,270
16,5589
397,1
113,508
115,1178
249,140
212,0
16,283
576,867
4,500
705,129
126,469
31,1289
255,51
1,2862
391,453
282,2865
1,395
336,2802
21,1684
1049,1178
0,1169
364,2340
68,5497
686,3549
16,231
55,30
1088,27
820,7767
223,1348
1279,47
456,125
149,70
79,6682
10,2632
36,7964
4,2566
17,7516
7,206
46,912
0,56
648,756
46,1071
191,2
659,468
10,4713
1542,2172
29,84
1146,4899
250,1289
31,2042
91,775
474,133
868,117
1559,1651
56,93
42,80
5,108
21,929
266,1836
1570,27
263,1161
23,2109
592,157
4,59
725,0
18,5442
60,7549
17,65
1,836
259,28
8,3139
1123,2
32,1009
595,2166
11,653
36,40
215,5341
174,186
287,121
183,56
1550,470
153,125
90,7676
116,2976
44,241
7,511
110,3279
78,48
64,590
267,163
2177,7589
36,492
22,1611
119,589
158,27
54,216
393,874
185,8
2072,774
53,1
892,0
5,4695
20,301
54,2233
129,7963
15,106
398,102
649,484
160,23
1209,28
116,1240
42,199
5,465
7,1287
296,2066
152,810
9,871
167,4686
180,1708
4,174
133,462
20,1156
321,4510
917,882
13,2381
84,3
40,105
2009,1
1649,26
102,411
70,2449
17,1563
588,514
176,6601
83,442
284,1495
228,1201
16,1
272,155
115,973
527,726
22,410
225,270
45,27
100,1242
31,88
1,157
137,973
139,43
70,1885
72,22
58,73
0,1639
13,4326
26,1503
44,100
229,6799
170,6810
20,2777
848,1834
9,404
11,194
59,734
227,1284
271,941
43,2846
2173,5096
8,555
391,1368
1392,3069
260,5113
25,6621
858,116
0,782
436,2
9,80
431,265
218,1938
4,989
276,538
156,48
540,5930
15,255
24,1698
17,495
56,371
863,40
854,1617
1445,5526
648,38
136,282
131,1
297,297
87,1344
13,93
401,7639
23,4844
278,67
1424,485
121,30
3,232
102,278
9,2611
254,429
159,122
124,1141
129,435
39,5941
56,3920
82,4
1,106
665,3
132,1088
7,2304
7,229
27,3583
0,93
99,569
48,361
366,1
223,408
15,396
354,456
56,66
19,54
934,3601
224,1288
211,6145
298,3
104,206
35,972
113,0
2,3115
17,4066
54,4851
9,989
548,994
19,5385
1,1170
61,2
672,105
1609,5049
17,100
898,1767
599,5054
26,474
118,76
192,974
20,4884
330,116
375,4239
168,1691
288,576
0,7968
2228,330
50,198
59,380
68,486
1193,405
1,315
21,1540
137,811
49,23
1661,2565
5,1380
92,2
129,8
25,207
304,50
193,897
788,364
4,3379
716,1115
866,1448
191,6670
18,6631
109,1918
24,0
10,127
12,545
1112,1978
9,1553
747,661
731,8
99,674
1,4790
48,740
100,2356
677,680
15,17
1961,1159
308,13
2121,28
1,7176
146,51
40,562
42,224
194,295
1,6805
30,577
47,7317
200,2624
1902,76
48,800
36,1345
41,57
4,203
1745,1628
1,1135
61,151
444,1
100,739
7,3453
241,1231
3,2
222,154
74,2814
1956,1765
44,7565
7,1254
600,70
305,862
178,36
420,121
279,294
104,1232
46,23
16,38
594,1307
299,1469
380,1492
73,36
352,125
22,511
786,3328
6,2175
93,810
24,719
439,194
183,168
108,4146
33,519
715,851
1070,43
30,180
14,1369
286,194
0,487
258,547
64,1022
138,93
290,112
207,1241
900,1428
289,57
19,1936
5,173
1262,2171
1079,367
39,450
332,72
509,2843
99,303
4,1415
147,2312
36,1072
207,797
964,5785
306,1790
146,2755
8,76
213,29
21,1190
65,30
30,972
9,759
553,498
131,36
774,1358
13,56
306,2
841,399
481,40
63,1890
1578,23
144,56
1,577
40,505
26,52
2,5289
31,2057
15,2964
681,6748
323,1182
69,3
632,2173
60,3582
430,7909
131,736
894,241
917,422
1,2464
135,41
59,2607
315,2969
56,1488
37,2483
176,53
215,140
336,4051
1504,99
351,2012
26,1359
1697,1176
7,128
49,1702
344,1830
92,2024
590,27
318,382
138,192
150,3523
276,854
22,1974
471,4092
135,1773
100,1
190,135
13,3018
545,500
86,980
19,29
206,1177
5,18
25,6221
14,224
6,4856
16,7193
32,15
1138,126
22,537
3,1475
102,3135
303,32
169,68
5,726
268,264
114,5408
23,22
316,28
104,1034
78,1538
4,417
124,3268
947,275
13,429
1,2929
6,702
48,6433
79,13
21,132
5,1295
208,1685
528,88
11,2662
452,0
159,10
18,1206
2,1462
557,116
172,22
539,2862
10,88
215,1
1680,4921
823,2066
155,1018
76,344
906,225
14,2190
13,1077
1157,616
110,11
1196,2
1502,2799
80,42
207,951
133,48
119,203
227,1537
916,2053
13,2943
123,125
94,8006
222,355
1114,169
189,7051
11,2542
74,698
744,3655
79,2931
30,3265
212,300
85,26
64,1664
431,2
1835,8
1847,4185
829,28
3,1612
524,1370
31,590
3,41
5,603
47,1636
178,1
279,285
19,7576
288,688
112,2168
623,1200
3,485
62,2740
284,3530
200,3517
7,42
212,3748
1545,1222
849,2149
4,3523
41,5806
769,505
1011,186
1173,3752
63,241
13,2608
102,601
0,2557
132,446
5,1864
10,7359
90,32
42,2195
26,2620
936,3188
461,3409
967,163
365,333
14,506
217,238
3,2227
45,4563
240,57
187,514
41,1772
62,454
99,206
1556,186
108,0
2,437
13,19
22,803
481,3
84,88
511,1615
25,5475
12,92
6,4142
349,2705
13,5005
166,733
120,7915
64,674
486,201
1586,6380
4,3314
59,121
45,70
324,3
54,956
1,32
10,318
565,1276
225,3227
69,6157
789,40
1091,616
62,1374
16,626
2143,129
256,1
92,1797
48,419
288,1682
87,2
29,2592
698,485
1106,38
1574,1105
374,5250
112,1477
38,989
74,3782
213,329
838,820
56,140
19,0
16,6739
694,699
180,53
99,447
32,484
4,906
1,3779
11,1182
285,639
216,240
142,24
4,2541
22,626
14,5775
486,2843
10,1462
213,141
577,122
26,480
118,26
289,1138
14,321
106,1518
238,1103
23,13
35,2287
71,257
2,264
142,6393
168,32
11,602
163,359
287,206
1,497
130,23
16,6107
245,336
2011,1407
30,1304
291,24
5,1322
14,1048
1282,138
51,2881
906,694
1081,3324
1316,125
163,163
109,1204
18,4096
1294,1343
33,268
127,1360
